Loyalty Number,Total Flights Overall,Total Distance,Total Points Earned,Total Points Redeemed,Total Redemption Value,Inactive Months,Engagement Score,Customer Tenure,CLV,Salary,Loyalty Card,Education,Marital Status,Gender,Province,Cancelled,Avg Flights Per Month,Overall Redemption Ratio,Inactivity Percentage,Value Per Flight,Churn Risk,Value Segment,Engagement Segment,Customer Type,Recommended Action
581651,5,9552,9552.0,0,0,21,-1.5861333333333334,0,2530.71,97363.0,Star,Bachelor,Single,Male,Ontario,0,5.0,0.0,0.2916666666666667,421.785,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
581661,44,56707,56707.0,1364,246,10,0.4377520833333333,5,2514.59,64001.0,Star,Bachelor,Single,Male,British Columbia,0,0.7213114754098361,0.024053043662269874,0.1388888888888889,55.87977777777778,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
581668,33,44514,44514.0,321,58,11,0.049045833333333365,6,9449.75,,Star,College,Married,Male,British Columbia,0,0.4520547945205479,0.007211052454228911,0.1527777777777778,277.93382352941177,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
581682,30,40943,40943.0,687,124,12,-0.11910624999999997,5,2272.31,,Star,College,Single,Male,Quebec,0,0.4918032786885246,0.01677901524032825,0.16666666666666666,73.30032258064516,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
581712,39,55712,55712.0,1471,265,9,0.4107,5,3702.63,56594.0,Star,Bachelor,Single,Female,British Columbia,0,0.639344262295082,0.026403173406565793,0.125,92.56575000000001,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
581913,12,14712,14712.0,1923,346,18,-1.15805,1,7996.6,63853.0,Aurora,Bachelor,Married,Female,Ontario,0,0.9230769230769231,0.13070074084143274,0.25,615.123076923077,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
581999,25,30716,30716.0,0,0,12,-0.2871916666666667,3,8219.36,52721.0,Aurora,Bachelor,Married,Male,Ontario,0,0.6756756756756757,0.0,0.16666666666666666,316.1292307692308,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
582066,35,53958,53958.0,723,130,11,0.1497375,4,2530.71,97363.0,Star,Bachelor,Single,Female,Ontario,0,0.7142857142857143,0.013399062250968327,0.1527777777777778,70.2975,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
582067,4,9026,9026.0,0,0,22,-1.6935874999999998,0,2760.48,89763.0,Nova,Bachelor,Married,Male,Nova Scotia,0,4.0,0.0,0.3055555555555556,552.096,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
582097,0,0,0.0,0,0,24,-2.0,4,8658.86,77615.0,Star,Bachelor,Married,Female,Ontario,1,0.0,0.0,0.3333333333333333,8658.86,1,High Value,Low Engagement,At-Risk Premium,Provide personalized retention offers and priority outreach
582166,0,0,0.0,0,0,24,-2.0,3,6006.44,60797.0,Nova,Bachelor,Divorced,Female,British Columbia,1,0.0,0.0,0.3333333333333333,6006.44,1,Medium Value,Low Engagement,Disengaged,Launch reactivation campaigns with bonus incentives
582244,0,0,0.0,0,0,24,-2.0,6,6165.86,76459.0,Aurora,Bachelor,Married,Female,New Brunswick,0,0.0,0.0,0.3333333333333333,6165.86,1,Medium Value,Low Engagement,Disengaged,Launch reactivation campaigns with bonus incentives
582256,0,0,0.0,0,0,24,-2.0,2,8569.36,,Nova,College,Married,Female,Ontario,1,0.0,0.0,0.3333333333333333,8569.36,1,High Value,Low Engagement,At-Risk Premium,Provide personalized retention offers and priority outreach
582257,54,82444,82444.0,1150,207,5,1.2236083333333334,6,5345.99,,Star,College,Married,Female,Ontario,0,0.7397260273972602,0.01394869306810601,0.06944444444444445,97.19981818181817,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
582364,46,74507,74507.0,1479,266,7,0.84066875,3,11130.12,63319.0,Star,Bachelor,Married,Female,Ontario,0,1.2432432432432432,0.019850217426316638,0.09722222222222222,236.81106382978726,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
582427,44,66650,66650.0,0,0,10,0.4998958333333334,2,5412.46,72879.0,Star,Bachelor,Married,Male,Quebec,1,1.76,0.0,0.1388888888888889,120.27688888888889,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
582429,16,25053,25053.0,0,0,18,-1.0100854166666666,5,6886.32,57236.0,Nova,Bachelor,Married,Male,Ontario,1,0.26229508196721313,0.0,0.25,405.0776470588235,0,Medium Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
582493,71,95746,95746.0,3605,650,17,0.33045625000000006,4,7434.25,69524.0,Nova,Bachelor,Married,Male,New Brunswick,0,1.4489795918367347,0.037651310223819026,0.2361111111111111,103.25347222222223,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
582646,20,31204,31204.0,863,156,17,-0.8049750000000001,1,5165.57,,Star,College,Married,Female,Quebec,0,1.5384615384615385,0.027655824387117448,0.2361111111111111,245.97952380952378,0,Medium Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
582674,59,96449,144673.5,575,104,6,3.3445272727272726,0,9546.82,32785.0,Nova,High School or Below,Married,Male,New Brunswick,0,59.0,0.00397443917207248,0.08333333333333333,159.11366666666666,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
582690,45,60854,60854.0,0,0,10,0.4845041666666667,2,3933.81,50879.0,Nova,Bachelor,Single,Female,Ontario,0,1.8,0.0,0.1388888888888889,85.51760869565217,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
582843,3,7092,7092.0,0,0,23,-1.8098416666666666,0,5233.99,78196.0,Nova,Bachelor,Married,Male,Alberta,0,3.0,0.0,0.3194444444444444,1308.4975,0,Medium Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
582861,25,37048,37048.0,0,0,12,-0.24761666666666668,1,4984.62,95061.0,Aurora,Bachelor,Married,Female,Quebec,0,1.9230769230769231,0.0,0.16666666666666666,191.71615384615384,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
582874,52,80212,120318.0,482,87,7,2.5493090909090905,0,3090.03,,Star,College,Single,Male,Ontario,0,52.0,0.004006017337245157,0.09722222222222222,58.302452830188685,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
582883,39,67305,67305.0,1273,229,8,0.5664895833333333,5,5068.43,91066.0,Star,Bachelor,Single,Female,Ontario,0,0.639344262295082,0.018913618399548332,0.1111111111111111,126.71075,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
582929,44,61793,61793.0,354,64,11,0.38620625000000003,5,3792.83,,Nova,College,Married,Female,Nova Scotia,0,0.7213114754098361,0.005728711525390814,0.1527777777777778,84.2851111111111,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
582930,37,56923,56923.0,0,0,12,0.1266020833333334,4,5913.31,63866.0,Aurora,Bachelor,Single,Female,Ontario,0,0.7551020408163265,0.0,0.16666666666666666,155.6134210526316,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
582990,2,2546,2546.0,0,0,23,-1.8590875,2,5989.77,80816.0,Star,Bachelor,Single,Female,British Columbia,1,0.08,0.0,0.3194444444444444,1996.5900000000001,1,Medium Value,Low Engagement,Disengaged,Launch reactivation campaigns with bonus incentives
583003,15,19276,19276.0,1284,231,17,-0.9836916666666666,1,5325.72,,Nova,College,Married,Male,Ontario,0,1.1538461538461537,0.06660787466929502,0.2361111111111111,332.8575,0,Medium Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
583005,42,62340,62340.0,1055,190,6,0.764625,6,2376.53,,Star,College,Single,Male,Alberta,0,0.5753424657534246,0.016923052244911054,0.08333333333333333,55.26813953488372,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
583165,0,0,0.0,0,0,24,-2.0,5,6382.05,96786.0,Aurora,Bachelor,Married,Male,Quebec,1,0.0,0.0,0.3333333333333333,6382.05,1,Medium Value,Low Engagement,Disengaged,Launch reactivation campaigns with bonus incentives
583175,8,12063,12063.0,0,0,19,-1.3412729166666668,1,7587.34,,Nova,College,Married,Female,Ontario,1,0.6153846153846154,0.0,0.2638888888888889,843.0377777777778,0,Medium Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
583223,28,46830,46830.0,525,95,12,-0.12397916666666668,5,2617.18,103866.0,Star,Bachelor,Single,Male,Quebec,1,0.45901639344262296,0.011210522944203626,0.16666666666666666,90.24758620689654,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
583227,38,67336,67336.0,2116,381,10,0.37918333333333337,2,6465.22,,Aurora,College,Single,Female,Ontario,0,1.52,0.03142403136462866,0.1388888888888889,165.7748717948718,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
583252,27,39165,39165.0,2083,375,12,-0.19271874999999997,1,3700.39,94231.0,Nova,Master,Married,Male,Ontario,0,2.076923076923077,0.05318388398100393,0.16666666666666666,132.15678571428572,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
583271,3,5476,5476.0,0,0,22,-1.7366083333333335,6,2618.81,,Star,College,Single,Female,Manitoba,0,0.0410958904109589,0.0,0.3055555555555556,654.7025,1,Low Value,Low Engagement,Disengaged,Launch reactivation campaigns with bonus incentives
583272,14,19367,19367.0,0,0,19,-1.1706229166666666,0,2483.64,68957.0,Star,Bachelor,Married,Male,Quebec,0,14.0,0.0,0.2638888888888889,165.576,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
583327,38,59974,59974.0,1611,290,10,0.3331708333333334,1,2743.55,101995.0,Nova,Bachelor,Married,Male,British Columbia,0,2.923076923076923,0.026861192163401416,0.1388888888888889,70.3474358974359,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
583415,41,65882,65882.0,0,0,9,0.5159291666666667,1,5923.12,99347.0,Aurora,Bachelor,Married,Female,Alberta,0,3.1538461538461537,0.0,0.125,141.02666666666667,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
583513,50,79691,79691.0,607,109,7,0.9564020833333333,6,7703.4,58809.0,Aurora,Bachelor,Married,Male,Ontario,0,0.684931506849315,0.007616824775385233,0.09722222222222222,151.0470588235294,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
583539,43,68512,68512.0,1183,213,8,0.6573666666666667,3,4526.61,,Nova,College,Single,Female,New Brunswick,0,1.162162162162162,0.017266796082495293,0.1111111111111111,102.8775,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
583565,48,80106,80106.0,2946,531,7,0.9173291666666668,6,6722.7,,Aurora,College,Single,Female,Quebec,0,0.6575342465753424,0.03677581235098056,0.09722222222222222,137.19795918367348,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
583601,6,5526,5526.0,0,0,22,-1.6737958333333334,0,4422.88,47364.0,Star,Bachelor,Married,Female,New Brunswick,0,6.0,0.0,0.3055555555555556,631.84,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
583610,35,46004,46004.0,939,169,8,0.35002500000000003,3,5100.09,,Star,College,Single,Male,Ontario,0,0.9459459459459459,0.020410824910335832,0.1111111111111111,141.66916666666668,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
583648,28,46088,46088.0,668,120,12,-0.12861666666666668,6,4803.24,59210.0,Star,Bachelor,Single,Male,Ontario,0,0.3835616438356164,0.014493696977586843,0.16666666666666666,165.62896551724137,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
583670,37,49566,49566.0,464,84,12,0.08062083333333336,1,35022.45,50398.0,Star,Bachelor,Married,Male,Quebec,0,2.8461538461538463,0.009361066838824218,0.16666666666666666,921.6434210526315,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
583718,29,41384,41384.0,1951,351,14,-0.30385,1,8696.91,98806.0,Aurora,Bachelor,Married,Female,British Columbia,0,2.230769230769231,0.04714268454754138,0.19444444444444445,289.897,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
583754,8,16376,16376.0,1529,275,19,-1.3143166666666666,0,2471.53,101933.0,Star,Bachelor,Married,Male,Ontario,0,8.0,0.09336264273065885,0.2638888888888889,274.6144444444445,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
583788,4,6764,6764.0,0,0,23,-1.7910583333333332,0,7349.33,51716.0,Nova,Bachelor,Married,Female,Ontario,0,4.0,0.0,0.3194444444444444,1469.866,0,Medium Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
584017,43,71338,71338.0,1181,212,6,0.8416958333333334,6,4656.49,,Star,College,Married,Male,British Columbia,0,0.589041095890411,0.016554759668624457,0.08333333333333333,105.82931818181818,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
584173,48,65875,65875.0,354,64,9,0.66171875,5,4312.77,63654.0,Star,Bachelor,Single,Male,British Columbia,0,0.7868852459016393,0.0053737324670593235,0.125,88.0157142857143,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
584285,43,73047,73047.0,1316,237,9,0.6023770833333334,5,5380.9,72409.0,Aurora,Bachelor,Married,Male,Alberta,0,0.7049180327868853,0.018015551418245537,0.125,122.29318181818181,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
584377,31,46488,46488.0,847,152,12,-0.06361666666666664,6,11260.9,96523.0,Star,Bachelor,Single,Female,Ontario,0,0.4246575342465753,0.01821936372045,0.16666666666666666,351.903125,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
584405,35,53956,53956.0,0,0,10,0.23305833333333337,2,8991.98,54522.0,Nova,High School or Below,Divorced,Female,Ontario,0,1.4,0.0,0.1388888888888889,249.7772222222222,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
584426,0,0,0.0,0,0,24,-2.0,5,6899.71,59207.0,Star,Bachelor,Married,Female,Ontario,1,0.0,0.0,0.3333333333333333,6899.71,1,Medium Value,Low Engagement,Disengaged,Launch reactivation campaigns with bonus incentives
584458,42,66084,66084.0,1396,251,6,0.7880250000000001,6,2719.85,61912.0,Star,Bachelor,Single,Female,British Columbia,0,0.5753424657534246,0.02112430960127109,0.08333333333333333,63.25232558139535,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
584463,36,53639,53639.0,2416,434,10,0.25191041666666664,5,6516.21,,Aurora,College,Married,Male,Ontario,0,0.5901639344262295,0.04504101416853095,0.1388888888888889,176.1137837837838,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
584536,39,58722,58722.0,495,89,7,0.5961791666666667,5,2650.62,60470.0,Star,Bachelor,Divorced,Female,Alberta,0,0.639344262295082,0.008429405854605521,0.09722222222222222,66.2655,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
584537,35,52574,52574.0,0,0,11,0.1410875,5,7504.69,103508.0,Nova,Bachelor,Married,Female,Manitoba,0,0.5737704918032787,0.0,0.1527777777777778,208.4636111111111,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
584564,40,52415,52415.0,1774,320,8,0.49426041666666665,2,11131.57,,Aurora,College,Married,Female,British Columbia,0,1.6,0.03384462759462759,0.1111111111111111,271.50170731707317,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
584727,42,72415,72415.0,945,170,13,0.24426041666666673,5,17712.21,,Nova,College,Single,Male,British Columbia,0,0.6885245901639344,0.013049602297834733,0.18055555555555555,411.91186046511626,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
584737,5,5891,5891.0,0,0,21,-1.6090145833333331,0,10484.92,76622.0,Nova,Bachelor,Divorced,Female,Ontario,0,5.0,0.0,0.2916666666666667,1747.4866666666667,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
584782,23,31433,31433.0,1243,223,39,-1.2871885416666666,2,4254.62,70996.0,Nova,Doctor,Single,Male,Ontario,0,0.92,0.03954316981612267,0.5416666666666666,177.27583333333334,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
584796,6,7692,7692.0,0,0,22,-1.6602583333333334,0,19454.41,75704.0,Star,Bachelor,Single,Male,British Columbia,0,6.0,0.0,0.3055555555555556,2779.2014285714286,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
584833,43,59344,59344.0,780,140,34,-0.7833,1,10307.65,89245.0,Aurora,Bachelor,Married,Male,Quebec,0,3.3076923076923075,0.013143483023001095,0.4722222222222222,234.2647727272727,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
